number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
47,0.8943636697198128,0.5036313210536666,0.7806131650485657,logloss,1.2789492736603714,0.014892399357491662,20,16,binary:logistic,0.5522783299563998,gpu_hist,COMPLETE
48,0.8952148985068753,0.051315963573519155,0.536686636785195,logloss,0.13901160052768624,0.02002005713414942,20,82,binary:logistic,0.6377176726514485,gpu_hist,COMPLETE
49,0.895374719080696,0.08858433896455814,0.5575658716564138,logloss,3.5063597377805626,0.02001559147584399,20,61,binary:logistic,0.6475578767421978,gpu_hist,COMPLETE
50,0.8953806985640473,0.12401475637393466,0.5452600769654563,logloss,8.997952000785158,0.019421870800295737,20,56,binary:logistic,0.6952797311556522,gpu_hist,COMPLETE
51,0.8954324472162023,0.09091849227180382,0.5467342807888599,logloss,5.442444209703109,0.017641711581667368,20,56,binary:logistic,0.6430595496721263,gpu_hist,COMPLETE
52,0.8949811985095054,0.10271211193108112,0.5585104874903077,logloss,7.992599781989963,0.0133656840479454,20,53,binary:logistic,0.5816065029755354,gpu_hist,COMPLETE
53,0.8951466902866201,0.14421138186883686,0.6382193942952632,logloss,5.191367100967867,0.010559313791729084,20,33,binary:logistic,0.7092869752578873,gpu_hist,COMPLETE
54,0.8951194028306289,0.08403289912198217,0.5996915975257299,logloss,2.523460316813151,0.017611589545353946,20,21,binary:logistic,0.6608825903857642,gpu_hist,COMPLETE
55,0.892599359955987,0.1817388700334503,0.5717557156357099,logloss,5.073274421558924,0.008648160445472784,20,63,binary:logistic,0.40599593162958025,gpu_hist,COMPLETE
56,0.8915953852271908,0.5364020289876933,0.9927340241954208,logloss,3.2632176439229594,0.005604454985491523,20,45,binary:logistic,0.6905997523203016,gpu_hist,COMPLETE
57,0.894997797486303,0.06569341225781615,0.4842550983956517,logloss,1.0567822387542674,0.034677313780435925,20,97,binary:logistic,0.6131253525888972,gpu_hist,COMPLETE
58,0.8955259703312423,0.12213879840368984,0.618103228800292,logloss,2.002226298081755,0.02117555678462925,20,58,binary:logistic,0.6671235317836807,gpu_hist,COMPLETE
59,0.8937453138197566,0.2632556434805583,0.6831334000064488,logloss,9.876740330271927,0.02144133652491613,17,3,binary:logistic,0.659158537442173,gpu_hist,COMPLETE
60,0.8930292812878029,0.6219012426419851,0.7345003297283857,logloss,1.7655074411270713,0.018714523459493808,7,62,binary:logistic,0.5753737113897045,gpu_hist,COMPLETE
61,0.8954725768001794,0.12394572449919657,0.5441192683332252,logloss,3.3267045655410667,0.013652249406332192,20,39,binary:logistic,0.680712308284865,gpu_hist,COMPLETE
62,0.895152132256025,0.12230167208567135,0.6246762679258487,logloss,3.7507442085494516,0.013255059690586393,20,52,binary:logistic,0.6263197403739367,gpu_hist,COMPLETE
63,0.8891060647238652,0.17976488121194323,0.6568979462965135,logloss,6.662215007600612,0.014733499986417434,5,32,binary:logistic,0.6730882526396162,gpu_hist,COMPLETE
64,0.8949707651338561,0.34464852135427204,0.548577053285243,logloss,1.713919729071554,0.009657421233892696,20,41,binary:logistic,0.7141532958763979,gpu_hist,COMPLETE
65,0.8943007360348056,0.09649158441206646,0.596376620681796,logloss,0.9028288027507057,0.01690541094654856,20,12,binary:logistic,0.6546043656797704,gpu_hist,COMPLETE
66,0.891486121145583,0.1332817700080702,0.5852137515789182,logloss,3.4870493612904614,0.006776595649391117,9,21,binary:logistic,0.5236839224399793,gpu_hist,COMPLETE
67,0.8856100093432571,0.06242651575461136,0.5487002355124627,logloss,2.4084075970934533,0.0015790043636237238,20,67,binary:logistic,0.6816653899824816,gpu_hist,COMPLETE
68,0.8937242573576533,0.04619344436148668,0.6139984807884349,logloss,1.6996806402828761,0.029893235470237166,20,37,binary:logistic,0.5976032211815786,gpu_hist,COMPLETE
69,0.8956474678853383,3.2809985368735055,0.49268009998902007,logloss,6.048693217318463,0.02110762449721867,15,55,binary:logistic,0.7708193964734812,gpu_hist,COMPLETE
70,0.8952396694202999,2.7497130080388845,0.4899081015060323,logloss,6.377408354596437,0.022336212262491037,15,89,binary:logistic,0.7252979402613962,gpu_hist,COMPLETE
71,0.8954367961926766,4.252399183318,0.44748108176924584,logloss,4.0235813408647685,0.01302956856304364,15,28,binary:logistic,0.7575332157638776,gpu_hist,COMPLETE
72,0.8949462011776731,4.811054808652457,0.6486832084757177,logloss,4.340409499317631,0.012328616358178987,15,25,binary:logistic,0.8007433019162901,gpu_hist,COMPLETE
73,0.8953189714110129,1.4668761171858045,0.4480692073195743,logloss,9.269139491330504,0.014184874640340212,15,56,binary:logistic,0.7801521790500736,gpu_hist,COMPLETE
74,0.8942840184887553,3.7396075985850525,0.47364996685338656,logloss,6.062683451312833,0.009808017329733005,15,40,binary:logistic,0.7596531873277877,gpu_hist,COMPLETE
75,0.8945728876815744,1.7388590366501413,0.43698238774576426,logloss,0.6855389950355353,0.03047975079911073,15,30,binary:logistic,0.8145156889109996,gpu_hist,COMPLETE
